video_id,author,like_count,published_at,text,clean_text,sentiment_score,sentiment_label,keyphrases,barriers,topics
L86znpiEzX0,@BernardLS,0,2020-12-30T07:17:29Z,"To address the suggestions that sail power is the answer I offer the following example.  In 1870 a premium sailing vessel entered service, the ‘Cutty Sark’.  The Cutty Sark was 64.74 metres in length with a beam of 10.97 metres and a loaded displacement of 2 100 tonnes.  She was able to carry 1 700 tonnes of cargo and to harness the energy in the wind the available spread of canvas was up to 2 976m2 which was tended by a crew of about 30 skilled men.  A ratio between the sail area (SA) and the vessels displacement (D) determines how lively she is; ‘lively’ being nautical speak for ‘fast and manoeuvrable’.  The carrying capacity of cargo ships is constrained in two ways, mass and volume which leads us to the ‘stowage factor’ of the cargo; the more mass on board the greater the displacement which in turn impacts the efficiency of the hull form and sail area / displacement ratio.  A vessel constrained by mass is said to be ‘down but not full’, a vessel constrained by volume ‘full but not down.  When in the tea trade, which the ‘Cutty Sark’ was designed and built for with fine lines (more nautical tech speak so again - no need to worry about it) she could carry around 600 tonnes of cargo at speeds of up to 17.5 knots dependent on the prevailing wind and had a typical China to UK time on passage of 120 days.  The tea trade was very competitive so ‘time on passage’ was a large factor in securing the premium freight rate that made her cost effective.  Rounding things out her maximum available sail area gave circa 5m2 of canvas for every tonne of tea carried.

As soon as the Suez Canal opened, which the ‘Cutty Sark’ was unable to sail through; she lost her advantage, raw speed, to the steam powered ships of that era who could beat her ‘time on passage’.  Mechanically powered ships have improved in terms of efficiency, on a freight tonne mile basis, by at least one order of magnitude since then.  After losing out to the coal burning, steam reciprocating mechanical ships of the late 19th century ‘Cutty Sark’ was relegated to the Australian wool trade, just about the bottom of the barrel in maritime terms and only one small step up from being a 'honey barge'.  The canvas, cordage and extra manpower needed for sailing ships was never a very benign environmental option so please discount any idea of sail as ‘sustainable’.  All this is without the problem that if ‘the wind don’t blow the ship don’t go’, when it does blow it often blows in the wrong direction for your cargo delivery needs and sometimes there is rather too much of it for comfort.

Random facts about ‘Cutty Sark’, it is said to have been possible to coax 3 000 horse power out of her sails, or in ‘real money’ 2 206 500 Watts (2.2 megaWatts), in those elusive ideal conditions or 741 Watts for each square meter of sail area.  So that majestic spread of canvas would have been even less efficacious for delivering your baubles and bows from the orient, despite taking about 120 days on the voyage.",to address the suggestions that sail power is the answer i offer the following example in 1870 a premium sailing vessel entered service the cutty sark the cutty sark was 64 74 metres in length with a beam of 10 97 metres and a loaded displacement of 2 100 tonnes she was able to carry 1 700 tonnes of cargo and to harness the energy in the wind the available spread of canvas was up to 2 976m2 which was tended by a crew of about 30 skilled men a ratio between the sail area sa and the vessels displacement d determines how lively she is lively being nautical speak for fast and manoeuvrable the carrying capacity of cargo ships is constrained in two ways mass and volume which leads us to the stowage factor of the cargo the more mass on board the greater the displacement which in turn impacts the efficiency of the hull form and sail area displacement ratio a vessel constrained by mass is said to be down but not full a vessel constrained by volume full but not down when in the tea trade which the cutty sark was designed and built for with fine lines more nautical tech speak so again - no need to worry about it she could carry around 600 tonnes of cargo at speeds of up to 17 5 knots dependent on the prevailing wind and had a typical china to uk time on passage of 120 days the tea trade was very competitive so time on passage was a large factor in securing the premium freight rate that made her cost effective rounding things out her maximum available sail area gave circa 5m2 of canvas for every tonne of tea carried as soon as the suez canal opened which the cutty sark was unable to sail through she lost her advantage raw speed to the steam powered ships of that era who could beat her time on passage mechanically powered ships have improved in terms of efficiency on a freight tonne mile basis by at least one order of magnitude since then after losing out to the coal burning steam reciprocating mechanical ships of the late 19th century cutty sark was relegated to the australian wool trade just about the bottom of the barrel in maritime terms and only one small step up from being a 'honey barge' the canvas cordage and extra manpower needed for sailing ships was never a very benign environmental option so please discount any idea of sail as sustainable all this is without the problem that if the wind don t blow the ship don t go when it does blow it often blows in the wrong direction for your cargo delivery needs and sometimes there is rather too much of it for comfort random facts about cutty sark it is said to have been possible to coax 3 000 horse power out of her sails or in real money 2 206 500 watts 2 2 megawatts in those elusive ideal conditions or 741 watts for each square meter of sail area so that majestic spread of canvas would have been even less efficacious for delivering your baubles and bows from the orient despite taking about 120 days on the voyage,0.9639,Positive,sail|cutty|sark|cutty sark|cargo|ships,economic|operational,wind|ship|cost
L86znpiEzX0,@mr.baldilocks3561,0,2020-12-30T05:22:54Z,Next questions: is there any other route to indian continent???,next questions is there any other route to indian continent,0.0,Neutral,next|questions|route|indian|continent|next questions,,
L86znpiEzX0,@elliotttheneko,1,2020-12-30T04:42:44Z,putting the 'sail' back in set sail,putting the 'sail' back in set sail,0.0,Neutral,sail|putting|back|set|putting sail|sail back,,
L86znpiEzX0,@bensonboys6609,0,2020-12-30T04:15:51Z,"Cargo ships being helped by wind is a great idea, but nuclear powered cargo ships would be a truly awesome idea. I like nuclear if you couldn’t tell 😂",cargo ships being helped by wind is a great idea but nuclear powered cargo ships would be a truly awesome idea i like nuclear if you couldn t tell,0.946,Positive,cargo|ships|idea|nuclear|cargo ships|helped,,wind|ship
L86znpiEzX0,@crystllclr3743,1,2020-12-30T00:11:06Z,Theyve already done that. Doesnt work too well when theres no wind mate. Some ships would sit in duldrums for weeks. That boat is too top heavy. Add cargo on too and it gets worse. These ships are also too heavy. Your talking hundreds of thousands of tonnes. Too slow also,theyve already done that doesnt work too well when theres no wind mate some ships would sit in duldrums for weeks that boat is too top heavy add cargo on too and it gets worse these ships are also too heavy your talking hundreds of thousands of tonnes too slow also,-0.6501,Negative,ships|heavy|also|theyve|already|done,,wind|ship
L86znpiEzX0,@breadboybanana7344,0,2020-12-29T23:00:09Z,Vacuum cargo trains under the ocean is the answer. We have an oil backed us dollar and when bitcoin takes over as the new world reserve currency a lot of innervation will emerge. The future is bright. Vactrains can be powered by electricity. Electricity from the sky harnessed by Tesla towers. Elon musk is doing good things.,vacuum cargo trains under the ocean is the answer we have an oil backed us dollar and when bitcoin takes over as the new world reserve currency a lot of innervation will emerge the future is bright vactrains can be powered by electricity electricity from the sky harnessed by tesla towers elon musk is doing good things,0.7096,Positive,electricity|vacuum|cargo|trains|ocean|answer,,
L86znpiEzX0,@PvPhacker,0,2020-12-29T16:02:42Z,ah yes sails,ah yes sails,0.4019,Positive,yes|sails|yes sails,,
L86znpiEzX0,@wulfleyn6498,0,2020-12-29T13:27:41Z,I think electric power generated from wind are more liekly to be used more on ships than some of these technologies.,i think electric power generated from wind are more liekly to be used more on ships than some of these technologies,0.0,Neutral,think|electric|power|generated|wind|liekly,,wind|ship
L86znpiEzX0,@PuppyKat404,1,2020-12-29T12:47:49Z,"Blocking of other airfoils isn't the only reason wind from behind isn't good, it's also because the speed of the ship reduces the relative speed of the wind, but with wind from the side the relative speed is equal to the actual windspeed. Although if the ship speed is very small compared to the windspeed this effect is minimised.",blocking of other airfoils isn't the only reason wind from behind isn't good it's also because the speed of the ship reduces the relative speed of the wind but with wind from the side the relative speed is equal to the actual windspeed although if the ship speed is very small compared to the windspeed this effect is minimised,-0.3618,Negative,speed|wind|ship|relative|windspeed|relative speed,,wind|ship
L86znpiEzX0,@hedgehog3180,0,2020-12-29T11:42:48Z,"I mean speed isn't really the main reason why sails went out of favor it was actually manpower. A traditional sail ship requires a large crew to manage the sails as it is a task that at the time was not very easily automated. Whereas a coal fired ship only requires stokers and engineers to manage the engine, and stoking can be automated, and oil requires none of those. Modern freight ships have only about a dozen crew members at most on even the largest ones. Cargo ships these days aren't exactly fast either and usually spend most of their time running at a fraction of their top speed, rarely actually going much faster than sailing ships used to do.",i mean speed isn't really the main reason why sails went out of favor it was actually manpower a traditional sail ship requires a large crew to manage the sails as it is a task that at the time was not very easily automated whereas a coal fired ship only requires stokers and engineers to manage the engine and stoking can be automated and oil requires none of those modern freight ships have only about a dozen crew members at most on even the largest ones cargo ships these days aren't exactly fast either and usually spend most of their time running at a fraction of their top speed rarely actually going much faster than sailing ships used to do,-0.3298,Negative,requires|ships|speed|sails|actually|ship,operational,ship
L86znpiEzX0,@Gartendalf,0,2020-12-29T08:59:43Z,"No it is not. There is not always wind.

As production lines are dependent of a steady flow of goods, you can't step back to the 1800's and build designs that rely on wind.
This can just be used for cruise ships unfortunatly.",no it is not there is not always wind as production lines are dependent of a steady flow of goods you can't step back to the 1800's and build designs that rely on wind this can just be used for cruise ships unfortunatly,-0.296,Negative,wind|always|production|lines|dependent|steady,,wind|ship
L86znpiEzX0,@firechaser21,0,2020-12-29T03:35:04Z,Can use hydro,can use hydro,0.0,Neutral,use|hydro|use hydro,,
L86znpiEzX0,@CalebsRandomOdyssey,0,2020-12-28T21:28:37Z,"You should really look at the Multese Falcon:       S/Y Maltese Falcon for Charter - IYC - (S/Y Maltese Falcon, 288' 9""/88.00m Perini Navi)",you should really look at the multese falcon s y maltese falcon for charter - iyc - s y maltese falcon 288' 9 88 00m perini navi,0.0,Neutral,falcon|maltese|maltese falcon|really|look|multese,,
L86znpiEzX0,@rafaszczepaniak1613,0,2020-12-28T20:15:26Z,sweet dreams ..,sweet dreams,0.6908,Positive,sweet|dreams|sweet dreams,,
L86znpiEzX0,@matsaa93,0,2020-12-28T19:57:21Z,"when you say 3% of emission do you mean total or just the human emission, you know that ships are estimated to emit 50% CO2 emission from humans, and a diesel engine on a ship consumes about 1-2tonn of Diesel Per 1000KW per hour and container ships generally has a motor of at least 20MW, this means that a ship uses more diesel or heavy fuel than a car does in it's lifetime even if the car runs and function for more than 30 years, in just a hour(this depends on the motor size). and the NOX/SOX is being done something about with improvements to the motor design and exsost filtration systems.",when you say 3 of emission do you mean total or just the human emission you know that ships are estimated to emit 50 co2 emission from humans and a diesel engine on a ship consumes about 1-2tonn of diesel per 1000kw per hour and container ships generally has a motor of at least 20mw this means that a ship uses more diesel or heavy fuel than a car does in it's lifetime even if the car runs and function for more than 30 years in just a hour this depends on the motor size and the nox sox is being done something about with improvements to the motor design and exsost filtration systems,0.3182,Positive,emission|diesel|motor|ships|ship|per,,ship
L86znpiEzX0,@jackbrunato8960,1,2020-12-28T14:26:35Z,This reminds me of that anti vax tweet where they make a round trip,this reminds me of that anti vax tweet where they make a round trip,-0.3182,Negative,reminds|anti|vax|tweet|make|round,,
L86znpiEzX0,@Crimsonedge1,0,2020-12-28T13:34:44Z,"People seem to forget that the main reason it used to take so long to get any where by sail is not because of the speed but because of the fact that part way along your journey, you might have to stop because there is no usable wind. Cargo transport is a thing of precise and calculated timing and loads being a few days late randomly here and there just won't cut it.",people seem to forget that the main reason it used to take so long to get any where by sail is not because of the speed but because of the fact that part way along your journey you might have to stop because there is no usable wind cargo transport is a thing of precise and calculated timing and loads being a few days late randomly here and there just won't cut it,-0.5898,Negative,people|seem|forget|main|reason|used,,wind|transport|port
